energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.602,0.095,112.995,0.0263,0.136,2.6e-06,4,0.777,8,148673,-5.194,0.844,0,spotify:track:1yOGZtvfC4oaWAHWhUeo59,La Forma Q Me Miras,Raul Clyde
0.379,0.093,120.003,0.0625,0.474,5.77e-06,4,0.891,8,185500,-12.176,0.922,0,spotify:track:5Up01pv2RyR1YOyx5ggo2U,Llena Luna,John Pollõn
0.257,0.194,93.605,0.261,0.862,0.00759,4,0.548,11,104681,-17.375,0.333,1,spotify:track:7cQvWwWLUaBxVDVdmCGkLk,55 Rayuelas,Claudio Montana
0.694,0.108,159.963,0.0526,0.514,0.0,4,0.571,2,275322,-6.302,0.169,0,spotify:track:0ez1RGP7O1xfi9SeBsGxfZ,Krueger,Jay Cas
0.637,0.184,131.976,0.285,0.505,0.0,4,0.82,3,257261,-7.736,0.291,0,spotify:track:0clr3NiseM3XKLuF9KzAJX,Farmacia de Guardia,Fran Laoren
0.375,0.0887,102.081,0.0431,0.496,0.0,4,0.71,1,181772,-7.418,0.282,1,spotify:track:4NQ5B1KHClfA6upTNApG5r,Perdices,Fran Laoren
0.52,0.0833,169.792,0.11,0.747,0.0,3,0.377,1,132632,-5.255,0.675,0,spotify:track:7rGR1C1xvHzZ4D0wRPnJm5,la del rencoroso,vatocholo
0.446,0.0977,111.718,0.473,0.512,4.19e-05,3,0.603,7,186155,-9.615,0.255,0,spotify:track:1a6d2GjBWqzzmfeH6YEx1n,otro lugar • despertar,Judeline
0.527,0.0963,167.892,0.321,0.704,0.0158,4,0.585,1,140823,-7.558,0.322,1,spotify:track:6OABmkT3sMp0rDSsbMt9wT,la pestaña que soplé,Judeline
0.343,0.0759,136.371,0.0887,0.764,0.0,4,0.57,7,90306,-7.235,0.65,1,spotify:track:6CWS3Z2GDOHIHqAtKC1tWN,nos pensaremos a la vez?,vatocholo
0.391,0.161,112.125,0.0401,0.814,0.0,4,0.662,4,125357,-8.661,0.788,0,spotify:track:6tjn1P9W6NIqMKz3GO6qSC,la del desolado,vatocholo
0.7,0.452,155.75,0.347,0.414,0.0,4,0.367,1,151081,-9.395,0.611,1,spotify:track:2dtrL8T9VhvQkJYNnlV7vX,Cómo Saber Si Alguien Te Quiere,Nico Miseria
0.964,0.0968,160.017,0.0884,0.126,0.000573,3,0.581,6,154688,-5.153,0.532,1,spotify:track:1uQ6NWzUWB7tMIAvXZ104N,PUEDES CONTAR CONMIGO,María Escarmiento
0.408,0.271,104.975,0.0401,0.874,0.0759,4,0.856,9,148563,-11.207,0.542,0,spotify:track:3acgh01QCvLcLaXnIL3vyf,La Luna,Kora
0.766,0.198,149.938,0.0966,0.0308,0.0141,4,0.592,10,157600,-7.038,0.245,0,spotify:track:75AZhUJFpMLNx7mqtfQGyP,Infinite Azure,Rojuu
0.368,0.145,124.911,0.116,0.912,3.74e-06,4,0.836,10,154440,-9.603,0.927,0,spotify:track:5NJoI48M0UnTByU5GnnQWM,dime si me quieres o no,Chill Chicos
0.374,0.0913,120.136,0.0694,0.59,0.000958,4,0.651,0,173684,-15.033,0.0797,1,spotify:track:4EF1UDALNWdyJDWindWBqg,Sustancia,Judeline
0.542,0.0786,94.11,0.129,0.251,2.18e-05,4,0.777,5,219557,-6.401,0.369,1,spotify:track:3zoryXhM4CuKPixL8ScLAy,Viridiana,L'haine
0.653,0.378,101.014,0.0421,0.161,0.0438,4,0.704,4,230344,-6.07,0.054,0,spotify:track:4EsgfV5ojEx6bSLmLgSVLf,Quedará en tu piel,Fran Laoren
0.673,0.177,114.049,0.302,0.675,0.0,4,0.755,7,175390,-8.847,0.633,0,spotify:track:0J9ncFNSXHLwNPD2IqwJeR,Testigo,Fran Laoren
0.572,0.104,175.02,0.0769,0.302,0.00107,4,0.658,11,178112,-10.309,0.332,0,spotify:track:3EFGiDWKihGIkMQg4TntjA,ITM4L,L'haine
0.708,0.119,123.037,0.125,0.897,0.000702,4,0.734,9,187317,-11.736,0.365,0,spotify:track:53uuSR6Cs6ri0aR4BcUBAl,Daniel Johnston,Claudio Montana
0.309,0.0991,96.417,0.0905,0.893,0.00668,1,0.485,8,124608,-14.688,0.0622,1,spotify:track:3ErzJN8Ed61eOlNvJEZbRO,Giovanni de Luca,Claudio Montana
0.21,0.0889,100.107,0.0453,0.784,0.0,4,0.692,1,263454,-15.89,0.106,0,spotify:track:5eLGDXM9xbCOhSCZcqSXzg,Oda a la Obsesión,El Virtual
0.454,0.09,134.88,0.0427,0.686,0.0,4,0.549,3,102857,-3.551,0.605,1,spotify:track:7cSuk1EAqGtoYOmA3DNd9X,nos queremos a pesar de esta canción,vatocholo
0.681,0.109,169.157,0.581,0.528,0.0,4,0.485,5,180362,-9.972,0.349,1,spotify:track:1yAldfYSLvHjCMrK0EMXjb,L0Wk3Y,Nico Miseria
0.296,0.143,109.895,0.0332,0.95,0.00197,4,0.504,3,152727,-12.868,0.0602,1,spotify:track:1BD5NV73nKIPvZTPwkME5X,SANTO ÂNGEL,Ralphie Choo
0.466,0.103,122.053,0.109,0.761,0.409,4,0.757,11,218361,-11.232,0.717,0,spotify:track:1wXeMZqegwYZ2zWtrwvXab,Dolores,rusowsky
0.503,0.14,143.907,0.0384,0.552,0.00385,4,0.46,9,179234,-8.502,0.197,0,spotify:track:53VNjAUpBJX7UJSjW5jjOm,ROOKIES,Ralphie Choo
0.318,0.111,76.666,0.114,0.934,1.12e-06,4,0.386,2,161299,-12.599,0.343,0,spotify:track:5RocclqAg8FuZITAfnGVwk,TÁNGER,Judeline
0.401,0.11,134.629,0.041,0.37,0.0382,5,0.455,0,83168,-14.821,0.0593,1,spotify:track:42GOxNu1C7R6oQg3D14Qr6,La Importancia de Comer Langosta,Claudio Montana
0.161,0.101,134.233,0.0493,0.901,1.35e-06,4,0.452,7,171940,-17.917,0.357,1,spotify:track:1CRJWB8hoW6MSE6IybSXnq,bobo.0110001v3,mori
0.262,0.116,74.611,0.043,0.905,0.114,3,0.51,0,87040,-8.141,0.553,0,spotify:track:4RMCADwCWSOsiZ2uX8alg8,Disorder Waves,rusowsky
0.489,0.237,163.793,0.395,0.787,0.00345,4,0.376,8,214573,-10.194,0.511,1,spotify:track:3HkFx9tWlCN7yFDkvE7GTC,blind faith,Ralphie Choo
0.606,0.24,130.086,0.0407,0.141,7.68e-05,4,0.653,2,233573,-6.283,0.35,1,spotify:track:4FmKlVFbZ3Rwg8Zae49rwS,Candelaria,Vera Fauna
0.35,0.131,100.491,0.0341,0.631,0.0,4,0.601,5,135019,-9.658,0.612,1,spotify:track:3T7KjsVaPN98MOoQ2m1bIU,nos dejaremos?,vatocholo
0.629,0.169,118.087,0.0585,0.308,0.00335,4,0.482,2,215593,-6.244,0.098,1,spotify:track:4ODwLxGZRpVGR4RAJPf0fc,Laberinto de Pasiones,L'haine
0.599,0.0505,122.164,0.164,0.614,0.0079,5,0.516,11,181227,-7.895,0.32,0,spotify:track:0nCpfvOeh0dWsDAfs9pNSy,No Gifts Allowed,Ébano
0.402,0.0934,139.998,0.0324,0.442,0.00648,4,0.537,9,187413,-10.606,0.0684,1,spotify:track:3GZN3X7ssWSBxx1FGQlZrk,PREFIERO,María Escarmiento
0.842,0.0874,155.134,0.0666,0.238,6.24e-06,4,0.681,1,193649,-4.073,0.654,1,spotify:track:04FB6q0drtIEcu4xVrBsuX,DEMASIADO CALLADO,María Escarmiento
0.578,0.127,155.135,0.0292,0.492,0.0,4,0.542,9,131507,-8.589,0.204,0,spotify:track:3yY4TWHZn63FjhkKgLSM2O,CRISTALES,María Escarmiento
0.802,0.17,159.965,0.0478,0.0142,2.14e-05,4,0.615,7,162427,-5.937,0.903,1,spotify:track:4gGXHM6ChwKR6JqEn7Calb,LA VIDA QUE ELEGÍ,María Escarmiento
0.408,0.252,78.023,0.413,0.902,1.37e-05,4,0.672,2,135385,-13.101,0.256,0,spotify:track:5ClLLXBy38v6Smwt3DYLWE,Mononoke,L'haine
0.806,0.225,120.009,0.0295,0.102,0.000671,4,0.602,2,164000,-7.88,0.378,1,spotify:track:24bjhzIOvZCdjY8zP5h32n,Cuánto Tiempo Llevas Huyendo,Ultralágrima
0.638,0.143,139.899,0.0429,0.115,0.0542,4,0.53,11,154286,-6.535,0.266,0,spotify:track:2r0b1BppfXEEbWyXXusgyS,130 Freestyle,L'haine
0.621,0.109,99.95,0.0908,0.565,0.00463,4,0.629,5,182400,-5.761,0.302,0,spotify:track:1KhcrUrF5faHnZ7lbsfY2r,Connie Nikas (feat. Natalia Lacunza),L'haine
0.631,0.557,116.356,0.28,0.212,1.56e-06,4,0.795,11,156790,-9.982,0.883,0,spotify:track:1c1T3bk48OOpCCdGartm9S,Broker,Marx
0.534,0.351,110.057,0.0389,0.129,0.0,4,0.386,5,197898,-6.086,0.343,0,spotify:track:68RhNM8ehkarnEKnCkqlsp,24,Kanye West
0.146,0.286,171.067,0.122,0.549,9.26e-05,4,0.406,0,192243,-17.719,0.0745,1,spotify:track:1zSqcyalXrKjwDlntQy1fK,Tienes Reservado el Cielo,Sen Senra
0.461,0.0776,125.066,0.0313,0.0257,0.75,4,0.613,1,219280,-10.493,0.0837,0,spotify:track:09wrW4mdaoBrOFY6KSR94h,HEAVEN,The Blaze
0.518,0.289,147.805,0.051,0.383,0.127,4,0.472,8,211667,-7.379,0.154,1,spotify:track:26hOm7dTtBi0TdpDGl141t,Die For You,Joji
0.714,0.115,94.158,0.0329,0.392,0.0,3,0.271,7,202347,-5.124,0.239,1,spotify:track:5rfT032kGmLvbxZzfHlu5D,In the Aeroplane Over the Sea,Neutral Milk Hotel
0.79,0.145,147.065,0.0294,0.233,0.139,4,0.507,0,320467,-7.307,0.6,0,spotify:track:1ZgMsA55GIY7ICkQh5MILA,Space Song,Beach House
0.605,0.0585,144.478,0.0348,0.0408,0.000162,4,0.56,11,279693,-11.209,0.756,0,spotify:track:6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,David Bowie
0.276,0.167,121.603,0.0349,0.224,0.122,4,0.293,4,267187,-11.357,0.195,0,spotify:track:0z1o5L7HJx562xZSATcIpY,Exit Music (For A Film),Radiohead
0.151,0.0776,139.616,0.526,0.894,2.07e-06,4,0.597,6,52042,-14.481,0.382,1,spotify:track:4qypIShMdrtUhOoQ83GHPl,Galaxy,JID
0.323,0.233,111.826,0.0351,0.33,0.0229,4,0.323,1,344693,-10.268,0.256,1,spotify:track:0pJW1Xw3aY4Eh6k5iuBkfI,I Know The End,Phoebe Bridgers
0.692,0.335,99.806,0.0291,0.000363,1.75e-05,4,0.621,4,254510,-6.858,0.381,1,spotify:track:73jVPicY2G9YHmzgjk69ae,Robbers,The 1975
0.446,0.0977,111.718,0.473,0.512,4.19e-05,3,0.603,7,186155,-9.615,0.255,0,spotify:track:1a6d2GjBWqzzmfeH6YEx1n,otro lugar • despertar,Judeline
0.898,0.142,125.007,0.0477,0.0431,0.00694,4,0.669,5,255002,-5.41,0.594,1,spotify:track:09XcYJZiHgliNNWYHILbXe,Podría Ser Peor,La Casa Azul
0.317,0.141,169.914,0.0531,0.891,4.78e-06,3,0.44,8,233456,-9.258,0.268,1,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji
0.417,0.0974,67.528,0.0256,0.136,0.022,4,0.464,0,183956,-9.345,0.479,0,spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys
0.225,0.18,57.75,0.0455,0.948,0.00155,4,0.465,4,256427,-12.637,0.207,0,spotify:track:1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),Mac Miller
0.445,0.0778,97.031,0.113,0.0328,0.0104,4,0.487,1,367391,-10.959,0.18,0,spotify:track:1Dp7JGFNjvg8Nk0CtMCcnr,Hard Feelings/Loveless,Lorde
0.749,0.314,164.959,0.0475,0.0113,0.106,4,0.593,5,309053,-5.67,0.649,1,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes
0.573,0.538,113.088,0.0549,0.118,0.0,4,0.724,7,135920,-4.113,0.438,1,spotify:track:4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West
0.403,0.54,105.169,0.414,0.62,0.0,4,0.592,0,320680,-8.768,0.391,0,spotify:track:1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,Kanye West
0.305,0.847,86.91,0.0644,0.936,0.00289,4,0.317,5,201613,-10.215,0.137,0,spotify:track:15pRGUlhmCxtewBs42ui1N,SAKURA,ROSALÍA
0.12,0.103,68.995,0.0393,0.982,0.000289,4,0.35,3,202200,-11.104,0.121,0,spotify:track:72794Eag03xdy7TO0KNuid,Cayendo (Side A - Acoustic),Frank Ocean
0.201,0.109,105.218,0.0317,0.745,0.263,4,0.427,8,232147,-13.044,0.0668,1,spotify:track:4gHnSNHs8RyVukKoWdS99f,Something In The Way,Nirvana
0.492,0.146,78.848,0.193,0.216,0.0012,4,0.518,10,375387,-8.436,0.471,0,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU","Tyler, The Creator"
0.526,0.105,81.404,0.0904,0.113,8.33e-06,4,0.402,9,339067,-6.741,0.312,0,spotify:track:51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill),Travis Scott
0.53,0.351,75.917,0.028,0.217,4.25e-05,4,0.447,0,291870,-5.028,0.0621,1,spotify:track:3PPAFAhNAvJYs74JnujgGq,Yellow (feat. Bekon),Rich Brian
0.647,0.248,87.999,0.136,0.0515,0.0,4,0.79,10,211000,-5.983,0.654,0,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West
0.557,0.102,131.03,0.0914,0.262,0.914,4,0.538,11,231724,-8.678,0.506,1,spotify:track:7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Mac DeMarco
0.74,0.167,116.879,0.0284,0.0115,0.00678,4,0.64,4,216320,-4.083,0.785,1,spotify:track:6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala
0.647,0.113,158.073,0.0381,0.247,0.00123,4,0.636,5,176027,-6.971,0.416,0,spotify:track:4nuAslShoN77tq12fzwjUq,Sad People,Kid Cudi
0.219,0.118,79.786,0.0307,0.707,0.000691,4,0.379,5,267520,-11.196,0.188,1,spotify:track:4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,Rex Orange County
0.72,0.0776,129.976,0.0279,0.00125,0.481,4,0.49,4,214847,-7.285,0.331,1,spotify:track:5xmbxW0Q3GuwoWnOiP4Ro4,¿Cuánto Tiempo Nos Queda?,Rojuu
0.568,0.513,84.733,0.109,0.219,0.00219,4,0.374,1,547733,-3.825,0.111,0,spotify:track:3DK6m7It6Pw857FcQftMds,Runaway,Kanye West
0.553,0.0694,84.931,0.419,0.389,0.0,4,0.742,8,209440,-8.98,0.508,1,spotify:track:2Fii5F4XnVdWmWEVneqzLy,Blue World,Mac Miller
0.496,0.0969,155.158,0.517,0.77,0.000164,4,0.533,6,347987,-9.363,0.173,0,spotify:track:6dFn6my1sHK2bcf23GlHwM,2009,Mac Miller
0.252,0.0992,120.064,0.0644,0.194,0.133,4,0.598,2,238307,-15.086,0.0352,1,spotify:track:4S7YHmlWwfwArgd8LfSPud,L$D,A$AP Rocky
0.635,0.122,174.148,0.371,0.265,0.0,4,0.492,1,280720,-6.779,0.177,0,spotify:track:1cXa22Jmxjt6SI2oZ1NRM1,K,Jaden
0.559,0.109,78.558,0.0959,0.371,7.49e-06,4,0.558,6,180387,-9.222,0.62,1,spotify:track:7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator"
0.0958,0.298,108.741,0.0433,0.77,0.0,4,0.501,0,248808,-15.605,0.204,1,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean
0.543,0.202,99.963,0.0272,0.000825,0.0137,4,0.445,0,278640,-8.196,0.102,1,spotify:track:3sslYZcFKtUvIEWN9lADgr,First Love/Late Spring,Mitski
0.336,0.111,72.64,0.0352,0.786,0.404,4,0.12,11,288733,-8.298,0.0679,0,spotify:track:6odVNrn820IkdNB1zC3kii,Pyramid Song,Radiohead
0.465,0.384,126.937,0.0318,0.689,1.26e-06,4,0.44,3,310394,-6.592,0.241,1,spotify:track:6DZz58CbF0AKw5PCKqNKcM,Come to Life,Kanye West
0.245,0.142,112.452,0.0305,0.243,0.00454,4,0.59,0,278707,-17.17,0.22,1,spotify:track:5UJmwdqGP7RONuVzYnHjUp,Hey You - 2011 Remastered Version,Pink Floyd
0.229,0.1,75.67,0.128,0.92,0.0,4,0.587,10,171728,-11.254,0.379,0,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,Liability,Lorde
0.545,0.329,83.378,0.0288,0.0969,0.0,4,0.573,7,271387,-4.247,0.297,0,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,Kanye West
0.758,0.303,97.094,0.0371,0.00616,0.0,4,0.288,6,201726,-5.692,0.619,0,spotify:track:2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys
0.866,0.0945,140.266,0.0568,0.00287,7.78e-05,4,0.526,0,253587,-5.822,0.248,1,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,505,Arctic Monkeys
0.217,0.538,116.014,0.0515,0.836,0.000163,4,0.618,10,202103,-15.372,0.0872,1,spotify:track:7wvwXi9Z66dcH5t202vVkN,Will He,Joji
0.21,0.369,80.099,0.0321,0.768,0.0,4,0.581,8,249668,-10.426,0.452,1,spotify:track:5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean
0.874,0.452,91.038,0.0482,0.00842,0.012,4,0.532,9,258413,-5.183,0.361,0,spotify:track:0U0ldCRmgCqhVvD6ksG63j,Nightcall,Kavinsky
0.476,0.168,124.992,0.288,0.162,1.05e-05,4,0.851,11,197034,-10.8,0.223,0,spotify:track:09Ae1id448lmrfETbExaRc,Mina el Hammani,Cruz Cafuné
0.473,0.0843,133.926,0.0476,0.354,0.00295,4,0.45,11,400667,-8.997,0.17,0,spotify:track:4vTAKiVdz7iSVJcKPjvAk4,Blackout,Jaden
0.419,0.311,73.44,0.108,0.727,0.0,1,0.321,11,217270,-8.383,0.297,0,spotify:track:4z3eCIpMNMqy02VbRaWTRz,love; not wrong (brave),EDEN
0.384,0.0539,123.295,0.0417,0.635,7.74e-05,4,0.445,10,235987,-14.642,0.216,1,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,David Bowie
0.479,0.191,88.964,0.0261,0.544,0.00598,4,0.515,3,209274,-7.458,0.284,1,spotify:track:0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,Joji
0.0952,0.261,172.692,0.0358,0.853,0.00426,3,0.215,5,185080,-17.769,0.16,1,spotify:track:3UjSOJ00E1eLMcayBm827Q,Amar Pelos Dois,Salvador Sobral
0.227,0.282,80.111,0.0359,0.787,4.69e-06,4,0.412,0,257267,-12.696,0.226,1,spotify:track:35r28RDot7nPE7y9K9H7l0,Feeling Whitney,Post Malone
0.238,0.275,83.507,0.0349,0.89,0.00925,4,0.272,2,161840,-12.148,0.119,0,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,Mac Miller
0.649,0.216,121.16,0.0345,0.172,0.0,4,0.39,2,299760,-5.163,0.144,1,spotify:track:0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith
0.323,0.146,116.903,0.0318,0.858,0.00913,4,0.456,10,310373,-6.764,0.363,1,spotify:track:7lu6YLrlB1MU7HW8DJSuPa,At The Door,The Strokes
0.433,0.113,124.979,0.0467,0.837,0.0294,4,0.624,6,218587,-9.572,0.589,1,spotify:track:4h5x3XHLVYFJaItKuO2rhy,Ghost in the Machine (feat. Phoebe Bridgers),SZA
0.461,0.358,131.325,0.0274,0.368,0.00115,4,0.467,1,280187,-7.94,0.188,0,spotify:track:51EMSRpNm9Rg5rGViVCczv,Andromeda,Weyes Blood
0.806,0.225,120.009,0.0295,0.102,0.000671,4,0.602,2,164000,-7.88,0.378,1,spotify:track:24bjhzIOvZCdjY8zP5h32n,Cuánto Tiempo Llevas Huyendo,Ultralágrima
0.449,0.116,75.046,0.0435,0.383,0.0182,4,0.618,2,216587,-10.565,0.699,1,spotify:track:5M5TD1Tlpcgq0Fj1l6Mz6Z,When We Are Together,The 1975
0.369,0.0976,73.013,0.0262,0.83,0.234,4,0.574,0,273787,-9.251,0.41,0,spotify:track:0J119Oas2ox6JTTHUGZxHN,Give You the World,Steve Lacy
0.189,0.102,101.241,0.0343,0.978,0.0152,4,0.602,9,297665,-10.708,0.247,1,spotify:track:3HMuJG1y7pyjg7Rrk17Rsb,Algo contigo,Rita Payés
0.417,0.0974,67.528,0.0256,0.136,0.022,4,0.464,0,183956,-9.345,0.479,0,spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys
0.225,0.18,57.75,0.0455,0.948,0.00155,4,0.465,4,256427,-12.637,0.207,0,spotify:track:1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),Mac Miller
0.339,0.0973,129.83,0.0532,0.409,0.00153,4,0.721,0,200747,-11.195,0.2,1,spotify:track:5mphdlILgAq3vh1MSvAJTS,Thinkin Bout You,Frank Ocean
0.765,0.184,91.771,0.0281,0.00294,0.49,4,0.501,6,190846,-7.063,0.46,0,spotify:track:6jgkEbmQ2F2onEqsEhiliL,My Kind of Woman,Mac DeMarco
0.756,0.137,144.001,0.0605,0.546,0.0,4,0.68,10,280147,-5.718,0.574,1,spotify:track:2VSGzQqy9nqJefcYGJNWst,Tanto la Queria,Andy & Lucas
0.219,0.118,79.786,0.0307,0.707,0.000691,4,0.379,5,267520,-11.196,0.188,1,spotify:track:4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,Rex Orange County
0.86,0.153,90.937,0.043,0.135,0.0,4,0.569,9,270960,-4.116,0.289,1,spotify:track:6XNANAB7sFvkfho6bMCp7o,Summertime In Paris,Jaden
0.559,0.109,78.558,0.0959,0.371,7.49e-06,4,0.558,6,180387,-9.222,0.62,1,spotify:track:7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator"
0.294,0.0749,74.038,0.0321,0.422,5.2e-05,4,0.658,4,278180,-8.533,0.358,0,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Daniel Caesar
0.396,0.106,151.717,0.0425,0.821,4.23e-05,4,0.725,0,248298,-7.005,0.459,0,spotify:track:5D0JfdpGhV0zLQicft0rE2,Me Quedo Contigo,Miguel Campello
0.758,0.184,159.961,0.0449,0.0752,0.0,4,0.536,4,224333,-6.149,0.636,1,spotify:track:0JDwWYxYrQ2aWmz4ktas5W,Worldwide,Big Time Rush
0.318,0.379,121.498,0.0485,0.718,0.00101,4,0.499,7,321080,-13.776,0.282,1,spotify:track:1HzDhHApjdjXPLHF6GGYhu,Wish You Were Here,Pink Floyd
0.371,0.109,75.205,0.0405,0.793,0.0,4,0.473,4,209400,-10.219,0.413,0,spotify:track:4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. H.E.R.),Daniel Caesar
0.216,0.0894,99.1,0.0353,0.944,0.00799,4,0.809,8,234080,-12.103,0.236,1,spotify:track:1xYBeQ5u8uaJ3oBWktjGyJ,Acurrucar,Ed Maverick
0.649,0.216,121.16,0.0345,0.172,0.0,4,0.39,2,299760,-5.163,0.144,1,spotify:track:0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith
0.245,0.119,136.553,0.0344,0.906,0.00131,3,0.4,11,210447,-10.227,0.21,1,spotify:track:1RB8jMVr0eSo6ExOOvXavV,All I Need To Hear,The 1975
0.376,0.107,76.996,0.0426,0.164,0.000473,4,0.76,0,184293,-9.397,0.663,1,spotify:track:3r2TFFPynN97CgmzXKal5X,Closer To You,Clairo
0.0952,0.261,172.692,0.0358,0.853,0.00426,3,0.215,5,185080,-17.769,0.16,1,spotify:track:3UjSOJ00E1eLMcayBm827Q,Amar Pelos Dois,Salvador Sobral
0.543,0.118,68.534,0.0919,0.492,1.58e-05,4,0.359,7,221307,-7.582,0.453,1,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift
0.366,0.155,129.959,0.028,0.113,0.181,4,0.566,7,184154,-12.808,0.237,1,spotify:track:1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october,girl in red
0.619,0.122,125.046,0.0386,0.0716,0.0,4,0.684,10,217440,-7.005,0.284,1,spotify:track:3FZ7zxQDDUp6RjyJxDmAnJ,Rewrite The Stars,Zac Efron
0.182,0.15,147.279,0.166,0.754,0.0706,4,0.828,1,330507,-13.066,0.231,0,spotify:track:3m9St7c9tpJwNYN2adNESk,Surf,Mac Miller
0.503,0.112,110.134,0.237,0.874,0.0,4,0.776,0,210285,-5.732,0.473,0,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean
0.387,0.13,109.959,0.0277,0.239,0.00756,4,0.762,10,239147,-8.643,0.274,0,spotify:track:7znAjItIP7xKKhyFzF5W1B,Big Jet Plane,Angus & Julia Stone
0.508,0.174,101.358,0.0288,0.727,0.0,3,0.539,10,177720,-6.05,0.227,1,spotify:track:0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Stephen Sanchez
0.902,0.198,119.008,0.0386,0.169,8.74e-05,4,0.668,2,262624,-3.924,0.913,1,spotify:track:12g9IeQzX7xECLNxz8dpb5,I'm In Love With You,The 1975
0.385,0.117,113.982,0.0295,0.402,0.0569,4,0.647,0,258714,-13.717,0.66,0,spotify:track:55DyBUkjebkcYhDGfEXitR,Cariño,The Marías
0.0874,0.11,94.163,0.0394,0.894,0.154,4,0.484,0,256120,-17.796,0.219,1,spotify:track:407ltk0BtcZI8kgu0HH4Yj,Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds
0.502,0.0934,124.995,0.0528,0.158,0.533,4,0.379,11,229427,-10.84,0.0373,0,spotify:track:7jRiYlv4KQU2vT6lG7I1to,BREATH,The Blaze
0.214,0.0893,46.616,0.0715,0.905,0.0,4,0.634,0,68733,-14.459,0.231,1,spotify:track:3AncVybdw2UmiT8ulIGScN,86.400,Sen Senra
0.473,0.158,167.792,0.0309,0.242,0.00164,4,0.279,4,257107,-8.375,0.246,0,spotify:track:6yLIqXX9edg1x0HZS7cZEv,The Air That I Breathe - 2008 Remaster,The Hollies
0.0189,0.125,99.654,0.0443,0.937,0.000427,3,0.448,2,132973,-27.167,0.211,1,spotify:track:1qa1RJbrfCOZ8ptY73DzS1,"Quizás, Porque",Sui Generis
0.73,0.288,153.929,0.0355,0.0674,0.00849,4,0.584,8,233040,-5.095,0.414,1,spotify:track:2GJyBJWPmnM7pK961cB6iV,La promesa,Melendi
0.414,0.202,80.003,0.161,0.407,4.28e-05,4,0.743,5,232421,-7.098,0.303,1,spotify:track:04hSD92RjeNcN5MmAOMC9U,Malvasía,Choclock
0.931,0.219,91.881,0.0981,0.0613,0.0,4,0.656,7,207653,-4.188,0.534,1,spotify:track:5m5TRf7ggoguXtcXQGprN4,Written in the Stars (feat. Eric Turner),Tinie Tempah
0.872,0.0997,166.3,0.068,0.00417,0.00975,4,0.356,2,193653,-7.837,0.607,1,spotify:track:5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys
0.828,0.364,122.229,0.0454,0.0242,0.0102,4,0.675,0,187733,-5.799,0.669,1,spotify:track:2SDx0PooHZI1SQKR0y44bs,Grace Kelly,MIKA
